[INFO 10:52:28 PM] miguelsolorio.symbols activated
[INFO 10:52:28 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:09:58 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:09:58 PM] symbols.files.associations changed, updating to undefined
[INFO 11:10:56 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:10:56 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:10:56 PM] symbols.files.associations changed, updating to undefined
[INFO 11:10:58 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:10:58 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:10:58 PM] symbols.files.associations changed, updating to undefined
[INFO 11:11:46 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:11:46 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:11:46 PM] symbols.files.associations changed, updating to undefined
[INFO 11:11:52 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:11:52 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:11:52 PM] symbols.files.associations changed, updating to undefined
[INFO 11:11:59 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:11:59 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:11:59 PM] symbols.files.associations changed, updating to undefined
[INFO 11:12:56 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 11:12:56 PM] symbols.folders.associations changed, updating to undefined
[INFO 11:12:56 PM] symbols.files.associations changed, updating to undefined
[INFO 8:57:56 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 8:57:56 AM] symbols.folders.associations changed, updating to undefined
[INFO 8:57:56 AM] symbols.files.associations changed, updating to undefined
[INFO 8:59:03 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 8:59:03 AM] symbols.folders.associations changed, updating to undefined
[INFO 8:59:03 AM] symbols.files.associations changed, updating to undefined
[INFO 8:59:04 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 8:59:04 AM] symbols.folders.associations changed, updating to undefined
[INFO 8:59:04 AM] symbols.files.associations changed, updating to undefined
